1	0.531130699964706
0	0.957806400023401
1	0.471951699990314
0	1.10801480000373
0	0.54489120002836
1	0.749469400034286
1	0.564550000010058
1	0.538395199982915
1	0.731747799960431
0	0.4811236000387
0	0.57957569998689
1	0.609077900007833
1	0.771198500005994
0	0.688703599967994
1	0.529477000003681
0	0.455033599981107
0	0.578613299992867
1	0.744767299969681
0	0.892698799958453
1	0.775155999988783
1	0.673072000034153
0	0.998675199982245
1	0.930079900019336
0	0.79084640002111
0	0.648618399980478
1	0.792390499962494
0	0.8634237999795
0	0.880540999991354
0	1.09140859998297
1	1.19810649997089
0	0.696996800019406
1	0.697366699983831
1	0.715942100039683
1	0.702374799991958
0	0.952683400013484
1	0.906285600038245
0	0.987636900041252
1	1.18393780000042
1	0.853772300004493
1	0.798737600038294
0	0.836715699988417
1	1.06108539999695
1	1.03351959999418
1	0.971537700039335
0	0.863870200002566
0	0.974594499974046
0	1.13368899998022
0	0.746507400006521
0	0.695932700007688
1	0.873709799954668
1	1.03810000000522
1	0.645939300011378
1	0.794285299954936
1	0.939761199988425
0	0.847166299994569
1	0.921352199977264
0	0.777647499984596
1	1.21946579997893
1	0.749689799966291
0	0.838982000015676
1	0.695294100034516
1	0.74605039996095
0	0.930907200032379
0	0.725440999958664
0	0.733894800010603
1	0.975582999992184
1	0.88393139996333
1	0.801590999995824
1	0.737322399974801
1	0.772261900012381
1	1.0228423999506
1	0.837523499969393
1	0.716640099999495
0	0.792666700028349
1	1.13054839998949
0	0.969751800002996
0	1.17351559997769
0	1.239151100046
1	1.40865870000562
1	0.997610999969766
1	1.39248169999337
1	1.02678689995082
0	0.959624100010842
0	1.12126119999448
1	0.875845599977765
1	1.10741110000527
0	1.43140020000283
1	1.220220600022
1	0.940658400009852
0	1.42588640004396
1	0.848193800018635
1	0.761734700005036
1	1.00785480003105
1	1.30998140003067
0	0.95245059998706
0	1.19225989998085
1	1.20883550000144
1	0.876640300033614
0	0.893794499977957
1	1.28227950003929
0	1.26455640001222
0	1.32519290002529
1	1.36349509999854
0	1.25466890004463
1	0.773414800001774
1	1.31104980001692
1	0.926238399988506
0	0.626849699998274
1	0.868167000007816
1	0.815477600030135
0	1.02570100000594
1	1.07885369996075
0	0.789701999980025
1	0.93948260002071
0	1.01273560000118
1	0.941825799993239
1	1.16576730000088
0	1.0118753000279
1	0.796666799986269
0	0.715865199977998
1	0.702031099994201
1	0.894281600019895
0	1.00026669999352
0	1.37133650004398
0	1.05588289996376
1	0.719635299989022
1	1.28930649999529
0	1.18205649999436
0	0.999788400018588
1	1.13861689995974
0	0.912615399982315
1	0.722401100036222
0	0.850862900028005
1	1.00833169999532
0	1.1517773999949
1	0.953658899990842
0	0.985401300014928
1	0.959116299985908
0	0.729916399985086
1	1.04477049998241
1	1.02279050002107
1	0.633906600007322
1	0.907344600011129
0	0.753257500007749
1	0.843469899962656
0	0.698227700020652
1	0.733887900016271
1	0.810358899994753
1	1.09879369998816
1	0.848137799999677
1	0.717216399963945
0	0.858685399987735
1	1.07654889998958
0	0.615710799989756
0	0.543597000010777
1	0.682071599992923
0	0.627364500018302
1	0.610752000007778
1	0.91598360001808
1	0.688869100005832
0	0.783286299963947
1	0.89978889998747
0	1.020932000014
1	0.627868700015824
0	0.984325999976136
1	0.971344899968244
0	0.836442900006659
0	0.761463499977253
1	1.03922939999029
1	0.82045780000044
0	0.983357999997679
1	0.722340399981476
0	0.924310499976855
1	0.936004799965303
1	0.752593200013507
0	0.826700800040271
1	0.71817980002379
1	0.834898500004783
1	0.775129000016022
1	0.819860799994785
1	0.785101999994367
1	0.827381300041452
1	0.657528300012928
0	0.763429099984933
1	0.842265699990094
1	0.726137499965262
0	0.620527999999467
1	0.646069500013255
1	0.708242600027006
1	0.73427840002114
1	0.77607409999473
0	0.669603799993638
0	0.800088300020434
1	0.660902299976442
1	0.835012800002005
0	0.73827380000148
1	0.531130699964706
0	0.957806400023401
1	0.471951699990314
0	1.10801480000373
0	0.54489120002836
1	0.749469400034286
1	0.564550000010058
1	0.538395199982915
1	0.731747799960431
0	0.4811236000387
0	0.57957569998689
1	0.609077900007833
1	0.771198500005994
0	0.688703599967994
1	0.529477000003681
0	0.455033599981107
0	0.578613299992867
1	0.744767299969681
0	0.892698799958453
1	0.775155999988783
1	0.673072000034153
0	0.998675199982245
1	0.930079900019336
0	0.79084640002111
0	0.648618399980478
1	0.792390499962494
0	0.8634237999795
0	0.880540999991354
0	1.09140859998297
1	1.19810649997089
0	0.696996800019406
1	0.697366699983831
1	0.715942100039683
1	0.702374799991958
0	0.952683400013484
1	0.906285600038245
0	0.987636900041252
1	1.18393780000042
1	0.853772300004493
1	0.798737600038294
0	0.836715699988417
1	1.06108539999695
1	1.03351959999418
1	0.971537700039335
0	0.863870200002566
0	0.974594499974046
0	1.13368899998022
0	0.746507400006521
0	0.695932700007688
1	0.873709799954668
1	1.03810000000522
1	0.645939300011378
1	0.794285299954936
1	0.939761199988425
0	0.847166299994569
1	0.921352199977264
0	0.777647499984596
1	1.21946579997893
1	0.749689799966291
0	0.838982000015676
1	0.695294100034516
1	0.74605039996095
0	0.930907200032379
0	0.725440999958664
0	0.733894800010603
1	0.975582999992184
1	0.88393139996333
1	0.801590999995824
1	0.737322399974801
1	0.772261900012381
1	1.0228423999506
1	0.837523499969393
1	0.716640099999495
0	0.792666700028349
1	1.13054839998949
0	0.969751800002996
0	1.17351559997769
0	1.239151100046
1	1.40865870000562
1	0.997610999969766
1	1.39248169999337
1	1.02678689995082
0	0.959624100010842
0	1.12126119999448
1	0.875845599977765
1	1.10741110000527
0	1.43140020000283
1	1.220220600022
1	0.940658400009852
0	1.42588640004396
1	0.848193800018635
1	0.761734700005036
1	1.00785480003105
1	1.30998140003067
0	0.95245059998706
0	1.19225989998085
1	1.20883550000144
1	0.876640300033614
0	0.893794499977957
1	1.28227950003929
0	1.26455640001222
0	1.32519290002529
1	1.36349509999854
0	1.25466890004463
1	0.773414800001774
1	1.31104980001692
1	0.926238399988506
0	0.626849699998274
1	0.868167000007816
1	0.815477600030135
0	1.02570100000594
1	1.07885369996075
0	0.789701999980025
1	0.93948260002071
0	1.01273560000118
1	0.941825799993239
1	1.16576730000088
0	1.0118753000279
1	0.796666799986269
0	0.715865199977998
1	0.702031099994201
1	0.894281600019895
0	1.00026669999352
0	1.37133650004398
0	1.05588289996376
1	0.719635299989022
1	1.28930649999529
0	1.18205649999436
0	0.999788400018588
1	1.13861689995974
0	0.912615399982315
1	0.722401100036222
0	0.850862900028005
1	1.00833169999532
0	1.1517773999949
1	0.953658899990842
0	0.985401300014928
1	0.959116299985908
0	0.729916399985086
1	1.04477049998241
1	1.02279050002107
1	0.633906600007322
1	0.907344600011129
0	0.753257500007749
1	0.843469899962656
0	0.698227700020652
1	0.733887900016271
1	0.810358899994753
1	1.09879369998816
1	0.848137799999677
1	0.717216399963945
0	0.858685399987735
1	1.07654889998958
0	0.615710799989756
0	0.543597000010777
1	0.682071599992923
0	0.627364500018302
1	0.610752000007778
1	0.91598360001808
1	0.688869100005832
0	0.783286299963947
1	0.89978889998747
0	1.020932000014
1	0.627868700015824
0	0.984325999976136
1	0.971344899968244
0	0.836442900006659
0	0.761463499977253
1	1.03922939999029
1	0.82045780000044
0	0.983357999997679
1	0.722340399981476
0	0.924310499976855
1	0.936004799965303
1	0.752593200013507
0	0.826700800040271
1	0.71817980002379
1	0.834898500004783
1	0.775129000016022
1	0.819860799994785
1	0.785101999994367
1	0.827381300041452
1	0.657528300012928
0	0.763429099984933
1	0.842265699990094
1	0.726137499965262
0	0.620527999999467
1	0.646069500013255
1	0.708242600027006
1	0.73427840002114
1	0.77607409999473
0	0.669603799993638
0	0.800088300020434
1	0.660902299976442
1	0.835012800002005
0	0.73827380000148
1	0.531130699964706
0	0.957806400023401
1	0.471951699990314
0	1.10801480000373
0	0.54489120002836
1	0.749469400034286
1	0.564550000010058
1	0.538395199982915
1	0.731747799960431
0	0.4811236000387
0	0.57957569998689
1	0.609077900007833
1	0.771198500005994
0	0.688703599967994
1	0.529477000003681
0	0.455033599981107
0	0.578613299992867
1	0.744767299969681
0	0.892698799958453
1	0.775155999988783
1	0.673072000034153
0	0.998675199982245
1	0.930079900019336
0	0.79084640002111
0	0.648618399980478
1	0.792390499962494
0	0.8634237999795
0	0.880540999991354
0	1.09140859998297
1	1.19810649997089
0	0.696996800019406
1	0.697366699983831
1	0.715942100039683
1	0.702374799991958
0	0.952683400013484
1	0.906285600038245
0	0.987636900041252
1	1.18393780000042
1	0.853772300004493
1	0.798737600038294
0	0.836715699988417
1	1.06108539999695
1	1.03351959999418
1	0.971537700039335
0	0.863870200002566
0	0.974594499974046
0	1.13368899998022
0	0.746507400006521
0	0.695932700007688
1	0.873709799954668
1	1.03810000000522
1	0.645939300011378
1	0.794285299954936
1	0.939761199988425
0	0.847166299994569
1	0.921352199977264
0	0.777647499984596
1	1.21946579997893
1	0.749689799966291
0	0.838982000015676
1	0.695294100034516
1	0.74605039996095
0	0.930907200032379
0	0.725440999958664
0	0.733894800010603
1	0.975582999992184
1	0.88393139996333
1	0.801590999995824
1	0.737322399974801
1	0.772261900012381
1	1.0228423999506
1	0.837523499969393
1	0.716640099999495
0	0.792666700028349
1	1.13054839998949
0	0.969751800002996
0	1.17351559997769
0	1.239151100046
1	1.40865870000562
1	0.997610999969766
1	1.39248169999337
1	1.02678689995082
0	0.959624100010842
0	1.12126119999448
1	0.875845599977765
1	1.10741110000527
0	1.43140020000283
1	1.220220600022
1	0.940658400009852
0	1.42588640004396
1	0.848193800018635
1	0.761734700005036
1	1.00785480003105
1	1.30998140003067
0	0.95245059998706
0	1.19225989998085
1	1.20883550000144
1	0.876640300033614
0	0.893794499977957
1	1.28227950003929
0	1.26455640001222
0	1.32519290002529
1	1.36349509999854
0	1.25466890004463
1	0.773414800001774
1	1.31104980001692
1	0.926238399988506
0	0.626849699998274
1	0.868167000007816
1	0.815477600030135
0	1.02570100000594
1	1.07885369996075
0	0.789701999980025
1	0.93948260002071
0	1.01273560000118
1	0.941825799993239
1	1.16576730000088
0	1.0118753000279
1	0.796666799986269
0	0.715865199977998
1	0.702031099994201
1	0.894281600019895
0	1.00026669999352
0	1.37133650004398
0	1.05588289996376
1	0.719635299989022
1	1.28930649999529
0	1.18205649999436
0	0.999788400018588
1	1.13861689995974
0	0.912615399982315
1	0.722401100036222
0	0.850862900028005
1	1.00833169999532
0	1.1517773999949
1	0.953658899990842
0	0.985401300014928
1	0.959116299985908
0	0.729916399985086
1	1.04477049998241
1	1.02279050002107
1	0.633906600007322
1	0.907344600011129
0	0.753257500007749
1	0.843469899962656
0	0.698227700020652
1	0.733887900016271
1	0.810358899994753
1	1.09879369998816
1	0.848137799999677
1	0.717216399963945
0	0.858685399987735
1	1.07654889998958
0	0.615710799989756
0	0.543597000010777
1	0.682071599992923
0	0.627364500018302
1	0.610752000007778
1	0.91598360001808
1	0.688869100005832
0	0.783286299963947
1	0.89978889998747
0	1.020932000014
1	0.627868700015824
0	0.984325999976136
1	0.971344899968244
0	0.836442900006659
0	0.761463499977253
1	1.03922939999029
1	0.82045780000044
0	0.983357999997679
1	0.722340399981476
0	0.924310499976855
1	0.936004799965303
1	0.752593200013507
0	0.826700800040271
1	0.71817980002379
1	0.834898500004783
1	0.775129000016022
1	0.819860799994785
1	0.785101999994367
1	0.827381300041452
1	0.657528300012928
0	0.763429099984933
1	0.842265699990094
1	0.726137499965262
0	0.620527999999467
1	0.646069500013255
1	0.708242600027006
1	0.73427840002114
1	0.77607409999473
0	0.669603799993638
0	0.800088300020434
1	0.660902299976442
1	0.835012800002005
0	0.73827380000148
1	0.531130699964706
0	0.957806400023401
1	0.471951699990314
0	1.10801480000373
0	0.54489120002836
1	0.749469400034286
1	0.564550000010058
1	0.538395199982915
1	0.731747799960431
0	0.4811236000387
0	0.57957569998689
1	0.609077900007833
1	0.771198500005994
0	0.688703599967994
1	0.529477000003681
0	0.455033599981107
0	0.578613299992867
1	0.744767299969681
0	0.892698799958453
1	0.775155999988783
1	0.673072000034153
0	0.998675199982245
1	0.930079900019336
0	0.79084640002111
0	0.648618399980478
1	0.792390499962494
0	0.8634237999795
0	0.880540999991354
0	1.09140859998297
1	1.19810649997089
0	0.696996800019406
1	0.697366699983831
1	0.715942100039683
1	0.702374799991958
0	0.952683400013484
1	0.906285600038245
0	0.987636900041252
1	1.18393780000042
1	0.853772300004493
1	0.798737600038294
0	0.836715699988417
1	1.06108539999695
1	1.03351959999418
1	0.971537700039335
0	0.863870200002566
0	0.974594499974046
0	1.13368899998022
0	0.746507400006521
0	0.695932700007688
1	0.873709799954668
1	1.03810000000522
1	0.645939300011378
1	0.794285299954936
1	0.939761199988425
0	0.847166299994569
1	0.921352199977264
0	0.777647499984596
1	1.21946579997893
1	0.749689799966291
0	0.838982000015676
1	0.695294100034516
1	0.74605039996095
0	0.930907200032379
0	0.725440999958664
0	0.733894800010603
1	0.975582999992184
1	0.88393139996333
1	0.801590999995824
1	0.737322399974801
1	0.772261900012381
1	1.0228423999506
1	0.837523499969393
1	0.716640099999495
0	0.792666700028349
1	1.13054839998949
0	0.969751800002996
0	1.17351559997769
0	1.239151100046
1	1.40865870000562
1	0.997610999969766
1	1.39248169999337
1	1.02678689995082
0	0.959624100010842
0	1.12126119999448
1	0.875845599977765
1	1.10741110000527
0	1.43140020000283
1	1.220220600022
1	0.940658400009852
0	1.42588640004396
1	0.848193800018635
1	0.761734700005036
1	1.00785480003105
1	1.30998140003067
0	0.95245059998706
0	1.19225989998085
1	1.20883550000144
1	0.876640300033614
0	0.893794499977957
1	1.28227950003929
0	1.26455640001222
0	1.32519290002529
1	1.36349509999854
0	1.25466890004463
1	0.773414800001774
1	1.31104980001692
1	0.926238399988506
0	0.626849699998274
1	0.868167000007816
1	0.815477600030135
0	1.02570100000594
1	1.07885369996075
0	0.789701999980025
1	0.93948260002071
0	1.01273560000118
1	0.941825799993239
1	1.16576730000088
0	1.0118753000279
1	0.796666799986269
0	0.715865199977998
1	0.702031099994201
1	0.894281600019895
0	1.00026669999352
0	1.37133650004398
0	1.05588289996376
1	0.719635299989022
1	1.28930649999529
0	1.18205649999436
0	0.999788400018588
1	1.13861689995974
0	0.912615399982315
1	0.722401100036222
0	0.850862900028005
1	1.00833169999532
0	1.1517773999949
1	0.953658899990842
0	0.985401300014928
1	0.959116299985908
0	0.729916399985086
1	1.04477049998241
1	1.02279050002107
1	0.633906600007322
1	0.907344600011129
0	0.753257500007749
1	0.843469899962656
0	0.698227700020652
1	0.733887900016271
1	0.810358899994753
1	1.09879369998816
1	0.848137799999677
1	0.717216399963945
0	0.858685399987735
1	1.07654889998958
0	0.615710799989756
0	0.543597000010777
1	0.682071599992923
0	0.627364500018302
1	0.610752000007778
1	0.91598360001808
1	0.688869100005832
0	0.783286299963947
1	0.89978889998747
0	1.020932000014
1	0.627868700015824
0	0.984325999976136
1	0.971344899968244
0	0.836442900006659
0	0.761463499977253
1	1.03922939999029
1	0.82045780000044
0	0.983357999997679
1	0.722340399981476
0	0.924310499976855
1	0.936004799965303
1	0.752593200013507
0	0.826700800040271
1	0.71817980002379
1	0.834898500004783
1	0.775129000016022
1	0.819860799994785
1	0.785101999994367
1	0.827381300041452
1	0.657528300012928
0	0.763429099984933
1	0.842265699990094
1	0.726137499965262
0	0.620527999999467
1	0.646069500013255
1	0.708242600027006
1	0.73427840002114
1	0.77607409999473
0	0.669603799993638
0	0.800088300020434
1	0.660902299976442
1	0.835012800002005
0	0.73827380000148
1	0.531130699964706
0	0.957806400023401
1	0.471951699990314
0	1.10801480000373
0	0.54489120002836
1	0.749469400034286
1	0.564550000010058
1	0.538395199982915
1	0.731747799960431
0	0.4811236000387
0	0.57957569998689
1	0.609077900007833
1	0.771198500005994
0	0.688703599967994
1	0.529477000003681
0	0.455033599981107
0	0.578613299992867
1	0.744767299969681
0	0.892698799958453
1	0.775155999988783
1	0.673072000034153
0	0.998675199982245
1	0.930079900019336
0	0.79084640002111
0	0.648618399980478
1	0.792390499962494
0	0.8634237999795
0	0.880540999991354
0	1.09140859998297
1	1.19810649997089
0	0.696996800019406
1	0.697366699983831
1	0.715942100039683
1	0.702374799991958
0	0.952683400013484
1	0.906285600038245
0	0.987636900041252
1	1.18393780000042
1	0.853772300004493
1	0.798737600038294
0	0.836715699988417
1	1.06108539999695
1	1.03351959999418
1	0.971537700039335
0	0.863870200002566
0	0.974594499974046
0	1.13368899998022
0	0.746507400006521
0	0.695932700007688
1	0.873709799954668
1	1.03810000000522
1	0.645939300011378
1	0.794285299954936
1	0.939761199988425
0	0.847166299994569
1	0.921352199977264
0	0.777647499984596
1	1.21946579997893
1	0.749689799966291
0	0.838982000015676
1	0.695294100034516
1	0.74605039996095
0	0.930907200032379
0	0.725440999958664
0	0.733894800010603
1	0.975582999992184
1	0.88393139996333
1	0.801590999995824
1	0.737322399974801
1	0.772261900012381
1	1.0228423999506
1	0.837523499969393
1	0.716640099999495
0	0.792666700028349
1	1.13054839998949
0	0.969751800002996
0	1.17351559997769
0	1.239151100046
1	1.40865870000562
1	0.997610999969766
1	1.39248169999337
1	1.02678689995082
0	0.959624100010842
0	1.12126119999448
1	0.875845599977765
1	1.10741110000527
0	1.43140020000283
1	1.220220600022
1	0.940658400009852
0	1.42588640004396
1	0.848193800018635
1	0.761734700005036
1	1.00785480003105
1	1.30998140003067
0	0.95245059998706
0	1.19225989998085
1	1.20883550000144
1	0.876640300033614
0	0.893794499977957
1	1.28227950003929
0	1.26455640001222
0	1.32519290002529
1	1.36349509999854
0	1.25466890004463
1	0.773414800001774
1	1.31104980001692
1	0.926238399988506
0	0.626849699998274
1	0.868167000007816
1	0.815477600030135
0	1.02570100000594
1	1.07885369996075
0	0.789701999980025
1	0.93948260002071
0	1.01273560000118
1	0.941825799993239
1	1.16576730000088
0	1.0118753000279
1	0.796666799986269
0	0.715865199977998
1	0.702031099994201
1	0.894281600019895
0	1.00026669999352
0	1.37133650004398
0	1.05588289996376
1	0.719635299989022
1	1.28930649999529
0	1.18205649999436
0	0.999788400018588
1	1.13861689995974
0	0.912615399982315
1	0.722401100036222
0	0.850862900028005
1	1.00833169999532
0	1.1517773999949
1	0.953658899990842
0	0.985401300014928
1	0.959116299985908
0	0.729916399985086
1	1.04477049998241
1	1.02279050002107
1	0.633906600007322
1	0.907344600011129
0	0.753257500007749
1	0.843469899962656
0	0.698227700020652
1	0.733887900016271
1	0.810358899994753
1	1.09879369998816
1	0.848137799999677
1	0.717216399963945
0	0.858685399987735
1	1.07654889998958
0	0.615710799989756
0	0.543597000010777
1	0.682071599992923
0	0.627364500018302
1	0.610752000007778
1	0.91598360001808
1	0.688869100005832
0	0.783286299963947
1	0.89978889998747
0	1.020932000014
1	0.627868700015824
0	0.984325999976136
1	0.971344899968244
0	0.836442900006659
0	0.761463499977253
1	1.03922939999029
1	0.82045780000044
0	0.983357999997679
1	0.722340399981476
0	0.924310499976855
1	0.936004799965303
1	0.752593200013507
0	0.826700800040271
1	0.71817980002379
1	0.834898500004783
1	0.775129000016022
1	0.819860799994785
1	0.785101999994367
1	0.827381300041452
1	0.657528300012928
0	0.763429099984933
1	0.842265699990094
1	0.726137499965262
0	0.620527999999467
1	0.646069500013255
1	0.708242600027006
1	0.73427840002114
1	0.77607409999473
0	0.669603799993638
0	0.800088300020434
1	0.660902299976442
1	0.835012800002005
0	0.73827380000148
1	0.531130699964706
0	0.957806400023401
1	0.471951699990314
0	1.10801480000373
0	0.54489120002836
1	0.749469400034286
1	0.564550000010058
1	0.538395199982915
1	0.731747799960431
0	0.4811236000387
0	0.57957569998689
1	0.609077900007833
1	0.771198500005994
0	0.688703599967994
1	0.529477000003681
0	0.455033599981107
0	0.578613299992867
1	0.744767299969681
0	0.892698799958453
1	0.775155999988783
1	0.673072000034153
0	0.998675199982245
1	0.930079900019336
0	0.79084640002111
0	0.648618399980478
1	0.792390499962494
0	0.8634237999795
0	0.880540999991354
0	1.09140859998297
1	1.19810649997089
0	0.696996800019406
1	0.697366699983831
1	0.715942100039683
1	0.702374799991958
0	0.952683400013484
1	0.906285600038245
0	0.987636900041252
1	1.18393780000042
1	0.853772300004493
1	0.798737600038294
0	0.836715699988417
1	1.06108539999695
1	1.03351959999418
1	0.971537700039335
0	0.863870200002566
0	0.974594499974046
0	1.13368899998022
0	0.746507400006521
0	0.695932700007688
1	0.873709799954668
1	1.03810000000522
1	0.645939300011378
